audio_path,text,start,end
data/TRAIN/DR4/MAEB0/SX180.WAV,_coeducational_,26680,41975
data/TRAIN/DR4/MAEB0/SX450.WAV,_roy_,2080,6767
data/TRAIN/DR4/MAEB0/SX450.WAV,_ignored_,6767,13770
data/TRAIN/DR4/MAEB0/SX450.WAV,_the_,13770,14663
data/TRAIN/DR4/MAEB0/SX450.WAV,_spurious_,14663,22290
data/TRAIN/DR4/MAEB0/SX450.WAV,_data_,22290,25650
data/TRAIN/DR4/MAEB0/SX450.WAV,_points_,25650,31836
data/TRAIN/DR4/MAEB0/SX450.WAV,_in_,31836,33278
data/TRAIN/DR4/MAEB0/SX450.WAV,_drawing_,33278,39183
data/TRAIN/DR4/MAEB0/SX450.WAV,_the_,39183,40200
data/TRAIN/DR4/MAEB0/SX450.WAV,_graph_,40200,47560
data/TRAIN/DR4/FKDW0/SI1207.WAV,_but_,2154,4824
data/TRAIN/DR4/FKDW0/SI1207.WAV,_they_,4824,7227
data/TRAIN/DR4/FKDW0/SI1207.WAV,_would_,7227,9915
data/TRAIN/DR4/FKDW0/SI1207.WAV,_reconsider_,9915,21514
data/TRAIN/DR4/FKDW0/SI1207.WAV,_it_,21514,26040
data/TRAIN/DR4/FKDW0/SI1207.WAV,_they_,35719,38449
data/TRAIN/DR4/FKDW0/SI1207.WAV,_assured_,38846,44946
data/TRAIN/DR4/FKDW0/SI1207.WAV,_him_,44946,49657
data/TRAIN/DR4/FKDW0/SI1207.WAV,_if_,49657,53159
data/TRAIN/DR4/FKDW0/SI1207.WAV,_he_,53159,55464
data/TRAIN/DR4/FKDW0/SI1207.WAV,_would_,55464,58284
data/TRAIN/DR4/FKDW0/SI1207.WAV,_rewrite_,58284,65720
data/TRAIN/DR4/FKDW0/SI1207.WAV,_it_,65720,69320
data/TRAIN/DR4/FKDW0/SI577.WAV,_she_,2422,5560
data/TRAIN/DR4/FKDW0/SI577.WAV,_can_,5560,9061
data/TRAIN/DR4/FKDW0/SI577.WAV,_decrease_,9061,16080
data/TRAIN/DR4/FKDW0/SI577.WAV,_the_,16080,18120
data/TRAIN/DR4/FKDW0/SI577.WAV,_number_,18120,23937
data/TRAIN/DR4/FKDW0/SI577.WAV,_of_,23937,25920
data/TRAIN/DR4/FKDW0/SI577.WAV,_temptations_,25920,40355
data/TRAIN/DR4/FKDW0/SI1891.WAV,_his_,1801,5000
data/TRAIN/DR4/FKDW0/SI1891.WAV,_eyes_,5000,9015
data/TRAIN/DR4/FKDW0/SI1891.WAV,_were_,10097,11480
data/TRAIN/DR4/FKDW0/SI1891.WAV,_dark_,11480,18631
data/TRAIN/DR4/FKDW0/SI1891.WAV,_fluid_,19801,27283
data/TRAIN/DR4/FKDW0/SI1891.WAV,_fearful_,29240,37960
data/TRAIN/DR4/FKDW0/SI1891.WAV,_and_,44040,46042
data/TRAIN/DR4/FKDW0/SI1891.WAV,_he_,46042,46840
data/TRAIN/DR4/FKDW0/SI1891.WAV,_gave_,46840,51160
data/TRAIN/DR4/FKDW0/SI1891.WAV,_a_,51160,51808
data/TRAIN/DR4/FKDW0/SI1891.WAV,_sigh_,51808,58359
data/TRAIN/DR4/FKDW0/SI1891.WAV,_as_,58359,62328
data/TRAIN/DR4/FKDW0/SI1891.WAV,_my_,62328,65239
data/TRAIN/DR4/FKDW0/SI1891.WAV,_knife_,65239,70927
data/TRAIN/DR4/FKDW0/SI1891.WAV,_went_,70927,73774
data/TRAIN/DR4/FKDW0/SI1891.WAV,_in_,73774,78604
data/TRAIN/DR4/MTRT0/SI1227.WAV,_from_,2040,5556
data/TRAIN/DR4/MTRT0/SI1227.WAV,_it_,5556,9691
data/TRAIN/DR4/MTRT0/SI1227.WAV,_spokes_,10861,18600
data/TRAIN/DR4/MTRT0/SI1227.WAV,_of_,18600,20678
data/TRAIN/DR4/MTRT0/SI1227.WAV,_order_,20678,25859
data/TRAIN/DR4/MTRT0/SI1227.WAV,_and_,27947,29923
data/TRAIN/DR4/MTRT0/SI1227.WAV,_degree_,29923,36200
data/TRAIN/DR4/MTRT0/SI1227.WAV,_led_,36200,41560
data/TRAIN/DR4/MTRT0/SI1227.WAV,_to_,41560,43480
data/TRAIN/DR4/MTRT0/SI1227.WAV,_the_,43480,46022
data/TRAIN/DR4/MTRT0/SI1227.WAV,_outward_,46307,51720
data/TRAIN/DR4/MTRT0/SI1227.WAV,_rim_,51720,57043
data/TRAIN/DR4/MTRT0/SI1227.WAV,_of_,64234,66840
data/TRAIN/DR4/MTRT0/SI1227.WAV,_the_,66840,67640
data/TRAIN/DR4/MTRT0/SI1227.WAV,_common_,67640,74134
data/TRAIN/DR4/MTRT0/SI1227.WAV,_man_,74134,78479
data/TRAIN/DR4/MTRT0/SI597.WAV,_the_,2381,3640
data/TRAIN/DR4/MTRT0/SI597.WAV,_moment_,3640,8960
data/TRAIN/DR4/MTRT0/SI597.WAV,_of_,8960,11080
data/TRAIN/DR4/MTRT0/SI597.WAV,_truth_,11080,17640
data/TRAIN/DR4/MTRT0/SI597.WAV,_is_,17640,19840
data/TRAIN/DR4/MTRT0/SI597.WAV,_the_,19840,21480
data/TRAIN/DR4/MTRT0/SI597.WAV,_moment_,21480,26720
data/TRAIN/DR4/MTRT0/SI597.WAV,_of_,26720,28114
data/TRAIN/DR4/MTRT0/SI597.WAV,_crisis_,28114,37221
data/TRAIN/DR4/MTRT0/SI1857.WAV,_no_,2004,4444
data/TRAIN/DR4/MTRT0/SI1857.WAV,_girl_,4444,9240
data/TRAIN/DR4/MTRT0/SI1857.WAV,_would_,9240,12600
data/TRAIN/DR4/MTRT0/SI1857.WAV,_go_,12600,15480
data/TRAIN/DR4/MTRT0/SI1857.WAV,_this_,15480,19550
data/TRAIN/DR4/MTRT0/SI1857.WAV,_far_,19550,24760
data/TRAIN/DR4/MTRT0/SI1857.WAV,_to_,24760,27080
data/TRAIN/DR4/MTRT0/SI1857.WAV,_fool_,27080,31760
data/TRAIN/DR4/MTRT0/SI1857.WAV,_a_,31760,32292
data/TRAIN/DR4/MTRT0/SI1857.WAV,_man_,32292,37535
data/TRAIN/DR4/MTRT0/SI1857.WAV,_so_,37535,40680
data/TRAIN/DR4/MTRT0/SI1857.WAV,_she_,40680,43720
data/TRAIN/DR4/MTRT0/SI1857.WAV,_could_,43720,46795
data/TRAIN/DR4/MTRT0/SI1857.WAV,_kill_,46795,50137
data/TRAIN/DR4/MTRT0/SI1857.WAV,_him_,50137,52142
data/TRAIN/DR4/FPAF0/SI1684.WAV,_she_,2330,8313
data/TRAIN/DR4/FPAF0/SI1684.WAV,_asked_,8313,14800
data/TRAIN/DR4/FPAF0/SI1684.WAV,_with_,14800,17271
data/TRAIN/DR4/FPAF0/SI1684.WAV,_a_,17271,18066
data/TRAIN/DR4/FPAF0/SI1684.WAV,_reportorial_,18066,30280
data/TRAIN/DR4/FPAF0/SI1684.WAV,_gleam_,30280,35843
data/TRAIN/DR4/FPAF0/SI1684.WAV,_in_,35843,36920
data/TRAIN/DR4/FPAF0/SI1684.WAV,_her_,36920,39372
data/TRAIN/DR4/FPAF0/SI1684.WAV,_eye_,39372,42920
data/TRAIN/DR4/FPAF0/SI1054.WAV,_a_,11080,12183
data/TRAIN/DR4/FPAF0/SI1054.WAV,_concept_,12183,22190
data/TRAIN/DR4/FPAF0/SI1054.WAV,_of_,22190,24440
data/TRAIN/DR4/FPAF0/SI1054.WAV,_responsibility_,24440,41768
data/TRAIN/DR4/FPAF0/SI1054.WAV,_is_,41768,44808
data/TRAIN/DR4/FPAF0/SI1054.WAV,_in_,44808,47343
data/TRAIN/DR4/FPAF0/SI1054.WAV,_process_,47343,57983
data/TRAIN/DR4/FPAF0/SI1054.WAV,_of_,57983,59603
data/TRAIN/DR4/FPAF0/SI1054.WAV,_articulation_,59603,72285
data/TRAIN/DR4/FPAF0/SI1054.WAV,_and_,72285,74023
data/TRAIN/DR4/FPAF0/SI1054.WAV,_establishment_,74023,88352
data/TRAIN/DR4/FPAF0/SI2314.WAV,_but_,2160,4135
data/TRAIN/DR4/FPAF0/SI2314.WAV,_everybody_,4135,13680
data/TRAIN/DR4/FPAF0/SI2314.WAV,_calls_,13680,19920
data/TRAIN/DR4/FPAF0/SI2314.WAV,_you_,18310,20480
data/TRAIN/DR4/FPAF0/SI2314.WAV,_junior_,20480,28095
data/TRAIN/DR4/MJLS0/SI1096.WAV,_he_,7320,9160
data/TRAIN/DR4/MJLS0/SI1096.WAV,_wore_,9160,13201
data/TRAIN/DR4/MJLS0/SI1096.WAV,_a_,13201,14040
data/TRAIN/DR4/MJLS0/SI1096.WAV,_brown_,14040,21720
data/TRAIN/DR4/MJLS0/SI1096.WAV,_knit_,19880,24600
data/TRAIN/DR4/MJLS0/SI1096.WAV,_sport_,24600,31880
data/TRAIN/DR4/MJLS0/SI1096.WAV,_shirt_,31880,39812
data/TRAIN/DR4/MJLS0/SI1096.WAV,_with_,39812,42680
data/TRAIN/DR4/MJLS0/SI1096.WAV,_no_,42680,46280
data/TRAIN/DR4/MJLS0/SI1096.WAV,_tie_,46280,53400
data/TRAIN/DR4/MJLS0/SI1726.WAV,_and_,9320,11947
data/TRAIN/DR4/MJLS0/SI1726.WAV,_men_,11947,16960
data/TRAIN/DR4/MJLS0/SI1726.WAV,_also_,16960,24020
data/TRAIN/DR4/MJLS0/SI1726.WAV,_used_,24020,29320
data/TRAIN/DR4/MJLS0/SI1726.WAV,_vacuum_,29320,36440
data/TRAIN/DR4/MJLS0/SI1726.WAV,_cleaners_,36440,43400
data/TRAIN/DR4/MJLS0/SI1726.WAV,_in_,43400,45344
data/TRAIN/DR4/MJLS0/SI1726.WAV,_both_,45344,50840
data/TRAIN/DR4/MJLS0/SI1726.WAV,_rooms_,50840,58840
data/TRAIN/DR4/MJLS0/SI1726.WAV,_sucking_,61080,67945
data/TRAIN/DR4/MJLS0/SI1726.WAV,_dust_,67945,74040
data/TRAIN/DR4/MJLS0/SI1726.WAV,_up_,74040,77720
data/TRAIN/DR4/MJLS0/SI1726.WAV,_once_,77720,82711
data/TRAIN/DR4/MJLS0/SI1726.WAV,_more_,83421,88200
data/TRAIN/DR4/MJLS0/SI466.WAV,_then_,1640,5514
data/TRAIN/DR4/MJLS0/SI466.WAV,_wed_,5514,9524
data/TRAIN/DR4/MJLS0/SI466.WAV,_really_,9524,14913
data/TRAIN/DR4/MJLS0/SI466.WAV,_have_,14913,18966
data/TRAIN/DR4/MJLS0/SI466.WAV,_someplace_,18966,28708
data/TRAIN/DR4/MJLS0/SI466.WAV,_to_,28708,30579
data/TRAIN/DR4/MJLS0/SI466.WAV,_go_,30579,35640
data/TRAIN/DR4/MJEE0/SI1867.WAV,_then_,2440,5180
data/TRAIN/DR4/MJEE0/SI1867.WAV,_at_,5180,6475
data/TRAIN/DR4/MJEE0/SI1867.WAV,_last_,6475,14203
data/TRAIN/DR4/MJEE0/SI1867.WAV,_the_,14203,15080
data/TRAIN/DR4/MJEE0/SI1867.WAV,_darkness_,15080,23937
data/TRAIN/DR4/MJEE0/SI1867.WAV,_began_,23937,30502
data/TRAIN/DR4/MJEE0/SI1867.WAV,_to_,30502,31880
data/TRAIN/DR4/MJEE0/SI1867.WAV,_dissolve_,31880,43240
data/TRAIN/DR4/MJEE0/SI1237.WAV,_we_,2172,3800
data/TRAIN/DR4/MJEE0/SI1237.WAV,_may_,3800,6840
data/TRAIN/DR4/MJEE0/SI1237.WAV,_say_,6840,11697
data/TRAIN/DR4/MJEE0/SI1237.WAV,_of_,11697,12741
data/TRAIN/DR4/MJEE0/SI1237.WAV,_some_,12741,16280
data/TRAIN/DR4/MJEE0/SI1237.WAV,_unfortunates_,16280,30078
data/TRAIN/DR4/MJEE0/SI1237.WAV,_that_,30078,32710
data/TRAIN/DR4/MJEE0/SI1237.WAV,_they_,32710,34381
data/TRAIN/DR4/MJEE0/SI1237.WAV,_were_,34381,36553
data/TRAIN/DR4/MJEE0/SI1237.WAV,_never_,36553,41594
data/TRAIN/DR4/MJEE0/SI1237.WAV,_young_,41594,48225
data/TRAIN/DR4/MJEE0/SI607.WAV,_mercenary_,2172,12760
data/TRAIN/DR4/MJEE0/SI607.WAV,_term_,18840,24120
data/TRAIN/DR4/MJEE0/SI607.WAV,_of_,24120,26040
data/TRAIN/DR4/MJEE0/SI607.WAV,_honor_,26040,30840
data/TRAIN/DR4/MLBC0/SX339.WAV,_did_,2031,4261
data/TRAIN/DR4/MLBC0/SX339.WAV,_shawn_,4261,9417
data/TRAIN/DR4/MLBC0/SX339.WAV,_catch_,9417,14169
data/TRAIN/DR4/MLBC0/SX339.WAV,_that_,14169,18566
data/TRAIN/DR4/MLBC0/SX339.WAV,_big_,18566,22809
data/TRAIN/DR4/MLBC0/SX339.WAV,_goose_,22809,27237
data/TRAIN/DR4/MLBC0/SX339.WAV,_without_,27945,31701
data/TRAIN/DR4/MLBC0/SX339.WAV,_help_,31701,38141
data/TRAIN/DR4/MLBC0/SX249.WAV,_i_,2111,5430
data/TRAIN/DR4/MLBC0/SX249.WAV,_ate_,5430,7927
data/TRAIN/DR4/MLBC0/SX249.WAV,_every_,7927,13554
data/TRAIN/DR4/MLBC0/SX249.WAV,_oyster_,13554,19843
data/TRAIN/DR4/MLBC0/SX249.WAV,_on_,19843,23318
data/TRAIN/DR4/MLBC0/SX249.WAV,_noras_,21603,27738
data/TRAIN/DR4/MLBC0/SX249.WAV,_plate_,27738,36440
data/TRAIN/DR4/MLBC0/SX159.WAV,_the_,2209,3160
data/TRAIN/DR4/MLBC0/SX159.WAV,_government_,3160,10752
data/TRAIN/DR4/MLBC0/SX159.WAV,_sought_,10752,15632
data/TRAIN/DR4/MLBC0/SX159.WAV,_authorization_,15632,27689
data/TRAIN/DR4/MLBC0/SX159.WAV,_of_,27689,29535
data/TRAIN/DR4/MLBC0/SX159.WAV,_his_,29535,32487
data/TRAIN/DR4/MLBC0/SX159.WAV,_citizenship_,32487,43068
data/TRAIN/DR4/MLBC0/SX429.WAV,_a_,3320,4360
data/TRAIN/DR4/MLBC0/SX429.WAV,_toothpaste_,4360,14600
data/TRAIN/DR4/MLBC0/SX429.WAV,_tube_,14600,18848
data/TRAIN/DR4/MLBC0/SX429.WAV,_should_,18848,23640
data/TRAIN/DR4/MLBC0/SX429.WAV,_be_,23640,25410
data/TRAIN/DR4/MLBC0/SX429.WAV,_squeezed_,25410,35091
data/TRAIN/DR4/MLBC0/SX429.WAV,_from_,35091,37281
data/TRAIN/DR4/MLBC0/SX429.WAV,_the_,37281,38266
data/TRAIN/DR4/MLBC0/SX429.WAV,_bottom_,38266,45298
data/TRAIN/DR4/MLBC0/SI609.WAV,_the_,2120,2929
data/TRAIN/DR4/MLBC0/SI609.WAV,_public_,2929,9566
data/TRAIN/DR4/MLBC0/SI609.WAV,_is_,9566,11534
data/TRAIN/DR4/MLBC0/SI609.WAV,_now_,11534,15079
data/TRAIN/DR4/MLBC0/SI609.WAV,_armed_,16026,21369
data/TRAIN/DR4/MLBC0/SI609.WAV,_with_,21369,22601
data/TRAIN/DR4/MLBC0/SI609.WAV,_sophistication_,22601,36508
data/TRAIN/DR4/MLBC0/SI609.WAV,_and_,36508,40520
data/TRAIN/DR4/MLBC0/SI609.WAV,_numerous_,38760,46420
data/TRAIN/DR4/MLBC0/SI609.WAV,_competing_,46420,53837
data/TRAIN/DR4/MLBC0/SI609.WAV,_media_,53837,60193
data/TRAIN/DR4/MLBC0/SI1239.WAV,_thus_,2200,6099
data/TRAIN/DR4/MLBC0/SI1239.WAV,_far_,6099,9898
data/TRAIN/DR4/MLBC0/SI1239.WAV,_the_,9898,11989
data/TRAIN/DR4/MLBC0/SI1239.WAV,_advances_,11989,19878
data/TRAIN/DR4/MLBC0/SI1239.WAV,_made_,19878,23240
data/TRAIN/DR4/MLBC0/SI1239.WAV,_have_,23240,23770
data/TRAIN/DR4/MLBC0/SI1239.WAV,_been_,23770,26109
data/TRAIN/DR4/MLBC0/SI1239.WAV,_almost_,26109,32000
data/TRAIN/DR4/MLBC0/SI1239.WAV,_entirely_,32000,41357
data/TRAIN/DR4/MLBC0/SI1239.WAV,_along_,41357,46021
data/TRAIN/DR4/MLBC0/SI1239.WAV,_functional_,46021,54494
data/TRAIN/DR4/MLBC0/SI1239.WAV,_lines_,54494,62847
data/TRAIN/DR4/MLBC0/SX69.WAV,_eat_,2187,5006
data/TRAIN/DR4/MLBC0/SX69.WAV,_your_,5006,7895
data/TRAIN/DR4/MLBC0/SX69.WAV,_raisins_,8647,15501
data/TRAIN/DR4/MLBC0/SX69.WAV,_outdoors_,15501,24836
data/TRAIN/DR4/MLBC0/SX69.WAV,_on_,24836,26624
data/TRAIN/DR4/MLBC0/SX69.WAV,_the_,26624,27186
data/TRAIN/DR4/MLBC0/SX69.WAV,_porch_,27186,33002
data/TRAIN/DR4/MLBC0/SX69.WAV,_steps_,33002,40814
data/TRAIN/DR4/MLBC0/SI1869.WAV,_he_,1800,4511
data/TRAIN/DR4/MLBC0/SI1869.WAV,_rode_,4511,10376
data/TRAIN/DR4/MLBC0/SI1869.WAV,_low_,10376,15916
data/TRAIN/DR4/MLBC0/SI1869.WAV,_on_,15916,18046
data/TRAIN/DR4/MLBC0/SI1869.WAV,_the_,18046,18840
data/TRAIN/DR4/MLBC0/SI1869.WAV,_mares_,18840,24856
data/TRAIN/DR4/MLBC0/SI1869.WAV,_neck_,24856,31122
data/TRAIN/DR4/MPRT0/SI495.WAV,_they_,2840,4280
data/TRAIN/DR4/MPRT0/SI495.WAV,_either_,4920,8920
data/TRAIN/DR4/MPRT0/SI495.WAV,_walked_,8920,14872
data/TRAIN/DR4/MPRT0/SI495.WAV,_or_,14872,15791
data/TRAIN/DR4/MPRT0/SI495.WAV,_were_,15791,17800
data/TRAIN/DR4/MPRT0/SI495.WAV,_driven_,17800,24062
data/TRAIN/DR4/MPRT0/SI580.WAV,_too_,2040,5221
data/TRAIN/DR4/MPRT0/SI580.WAV,_often_,5221,11112
data/TRAIN/DR4/MPRT0/SI580.WAV,_unless_,11112,17420
data/TRAIN/DR4/MPRT0/SI580.WAV,_he_,17420,18715
data/TRAIN/DR4/MPRT0/SI580.WAV,_hails_,18715,24640
data/TRAIN/DR4/MPRT0/SI580.WAV,_them_,24640,28488
data/TRAIN/DR4/MPRT0/SI580.WAV,_they_,28488,30600
data/TRAIN/DR4/MPRT0/SI580.WAV,_pass_,30600,36040
data/TRAIN/DR4/MPRT0/SI580.WAV,_him_,36040,37843
data/TRAIN/DR4/MPRT0/SI580.WAV,_by_,37843,42200
data/TRAIN/DR4/MPRT0/SI1210.WAV,_as_,2440,5556
data/TRAIN/DR4/MPRT0/SI1210.WAV,_we_,5556,7895
data/TRAIN/DR4/MPRT0/SI1210.WAV,_observe_,7895,14704
data/TRAIN/DR4/MPRT0/SI1210.WAV,_moral_,14704,18715
data/TRAIN/DR4/MPRT0/SI1210.WAV,_law_,18715,22266
data/TRAIN/DR4/MPRT0/SI1210.WAV,_and_,22266,24280
data/TRAIN/DR4/MPRT0/SI1210.WAV,_physical_,24280,31206
data/TRAIN/DR4/MPRT0/SI1210.WAV,_law_,31206,35720
data/TRAIN/DR4/MPRT0/SI1210.WAV,_they_,35720,38200
data/TRAIN/DR4/MPRT0/SI1210.WAV,_appear_,38200,44342
data/TRAIN/DR4/MPRT0/SI1210.WAV,_as_,45178,47099
data/TRAIN/DR4/MPRT0/SI1210.WAV,_being_,47099,51653
data/TRAIN/DR4/MPRT0/SI1210.WAV,_inevitable_,51653,60040
data/TRAIN/DR4/MPRT0/SX130.WAV,_he_,1720,3676
data/TRAIN/DR4/MPRT0/SX130.WAV,_ate_,4261,6892
data/TRAIN/DR4/MPRT0/SX130.WAV,_four_,6892,10151
data/TRAIN/DR4/MPRT0/SX130.WAV,_extra_,10151,14680
data/TRAIN/DR4/MPRT0/SX130.WAV,_eggs_,15832,20160
data/TRAIN/DR4/MPRT0/SX130.WAV,_for_,20160,21880
data/TRAIN/DR4/MPRT0/SX130.WAV,_breakfast_,21880,32000
data/TRAIN/DR4/MNET0/SI1446.WAV,_in_,2154,4600
data/TRAIN/DR4/MNET0/SI1446.WAV,_earlier_,4600,10109
data/TRAIN/DR4/MNET0/SI1446.WAV,_years_,10109,15456
data/TRAIN/DR4/MNET0/SI1446.WAV,_the_,15456,16360
data/TRAIN/DR4/MNET0/SI1446.WAV,_preservation_,16360,24832
data/TRAIN/DR4/MNET0/SI1446.WAV,_of_,24832,28156
data/TRAIN/DR4/MNET0/SI1446.WAV,_food_,28156,30486
data/TRAIN/DR4/MNET0/SI1446.WAV,_was_,30486,33680
data/TRAIN/DR4/MNET0/SI1446.WAV,_essentially_,33680,41261
data/TRAIN/DR4/MNET0/SI1446.WAV,_related_,41261,48610
data/TRAIN/DR4/MNET0/SI1446.WAV,_to_,48610,49510
data/TRAIN/DR4/MNET0/SI1446.WAV,_survival_,49510,58680
data/TRAIN/DR4/MNET0/SX276.WAV,_johns_,2330,7390
data/TRAIN/DR4/MNET0/SX276.WAV,_brother_,7390,12407
data/TRAIN/DR4/MNET0/SX276.WAV,_repainted_,12407,20620
data/TRAIN/DR4/MNET0/SX276.WAV,_the_,20620,21427
data/TRAIN/DR4/MNET0/SX276.WAV,_garage_,21427,26410
data/TRAIN/DR4/MNET0/SX276.WAV,_door_,26410,31680
data/TRAIN/DR4/MNET0/SI816.WAV,_do_,1064,4160
data/TRAIN/DR4/MNET0/SI816.WAV,_this_,4160,8120
data/TRAIN/DR4/MNET0/SI816.WAV,_exercise_,8120,19640
data/TRAIN/DR4/MNET0/SI816.WAV,_six_,19640,22760
data/TRAIN/DR4/MNET0/SI816.WAV,_times_,22760,28585
data/TRAIN/DR4/MNET0/SI816.WAV,_each_,28585,31720
data/TRAIN/DR4/MNET0/SI816.WAV,_class_,31720,37160
data/TRAIN/DR4/MNET0/SI816.WAV,_period_,37160,43560
data/TRAIN/DR4/MNET0/SI2076.WAV,_you_,3392,5389
data/TRAIN/DR4/MNET0/SI2076.WAV,_gonna_,5389,9240
data/TRAIN/DR4/MNET0/SI2076.WAV,_give_,9240,11560
data/TRAIN/DR4/MNET0/SI2076.WAV,_me_,11560,13618
data/TRAIN/DR4/MNET0/SI2076.WAV,_a_,13618,14360
data/TRAIN/DR4/MNET0/SI2076.WAV,_drink_,14360,20219
data/TRAIN/DR4/MNET0/SI2076.WAV,_fella_,20219,24563
data/TRAIN/DR4/MNET0/SX6.WAV,_bright_,2212,5830
data/TRAIN/DR4/MNET0/SX6.WAV,_sunshine_,5830,15080
data/TRAIN/DR4/MNET0/SX6.WAV,_shimmers_,15080,21440
data/TRAIN/DR4/MNET0/SX6.WAV,_on_,21440,24019
data/TRAIN/DR4/MNET0/SX6.WAV,_the_,24019,25524
data/TRAIN/DR4/MNET0/SX6.WAV,_ocean_,25524,30363
data/TRAIN/DR4/MNET0/SX366.WAV,_will_,3600,5096
data/TRAIN/DR4/MNET0/SX366.WAV,_you_,5096,7080
data/TRAIN/DR4/MNET0/SX366.WAV,_please_,7080,12920
data/TRAIN/DR4/MNET0/SX366.WAV,_confirm_,12920,21840
data/TRAIN/DR4/MNET0/SX366.WAV,_government_,21840,27280
data/TRAIN/DR4/MNET0/SX366.WAV,_policy_,27280,33253
data/TRAIN/DR4/MNET0/SX366.WAV,_regarding_,33253,39853
data/TRAIN/DR4/MNET0/SX366.WAV,_waste_,39853,45560
data/TRAIN/DR4/MNET0/SX366.WAV,_removal_,45560,51160
data/TRAIN/DR4/MNET0/SX186.WAV,_would_,2240,4360
data/TRAIN/DR4/MNET0/SX186.WAV,_a_,4360,5000
data/TRAIN/DR4/MNET0/SX186.WAV,_tomboy_,5000,14203
data/TRAIN/DR4/MNET0/SX186.WAV,_often_,14203,19680
data/TRAIN/DR4/MNET0/SX186.WAV,_play_,19680,23519
data/TRAIN/DR4/MNET0/SX186.WAV,_outdoors_,23519,33680
data/TRAIN/DR4/MNET0/SX96.WAV,_masquerade_,2160,13030
data/TRAIN/DR4/MNET0/SX96.WAV,_parties_,13030,19240
data/TRAIN/DR4/MNET0/SX96.WAV,_tax_,19240,24460
data/TRAIN/DR4/MNET0/SX96.WAV,_ones_,25360,29577
data/TRAIN/DR4/MNET0/SX96.WAV,_imagination_,29577,40470
data/TRAIN/DR4/MDCD0/SI785.WAV,_the_,2005,3430
data/TRAIN/DR4/MDCD0/SI785.WAV,_theory_,3430,12440
data/TRAIN/DR4/MDCD0/SI785.WAV,_the_,14334,16501
data/TRAIN/DR4/MDCD0/SI785.WAV,_idea_,16501,21806
data/TRAIN/DR4/MDCD0/SI785.WAV,_behind_,21806,27697
data/TRAIN/DR4/MDCD0/SI785.WAV,_our_,27697,29720
data/TRAIN/DR4/MDCD0/SI785.WAV,_design_,29720,37514
data/TRAIN/DR4/MDCD0/SI785.WAV,_is_,37514,39728
data/TRAIN/DR4/MDCD0/SI785.WAV,_modular_,40480,47160
data/TRAIN/DR4/MDCD0/SI785.WAV,_units_,47160,53775
data/TRAIN/DR4/MDCD0/SI785.WAV,_or_,53775,55880
data/TRAIN/DR4/MDCD0/SI785.WAV,_panelization_,55880,68824
data/TRAIN/DR4/MDCD0/SI1415.WAV,_a_,2920,4520
data/TRAIN/DR4/MDCD0/SI1415.WAV,_second_,4520,10318
data/TRAIN/DR4/MDCD0/SI1415.WAV,_assistant_,10318,18506
data/TRAIN/DR4/MDCD0/SI1415.WAV,_mopped_,18506,23170
data/TRAIN/DR4/MDCD0/SI1415.WAV,_with_,23170,24856
data/TRAIN/DR4/MDCD0/SI1415.WAV,_two_,24856,27800
data/TRAIN/DR4/MDCD0/SI1415.WAV,_sponges_,27800,36880
data/TRAIN/DR4/MDCD0/SI2045.WAV,_before_,2110,6809
data/TRAIN/DR4/MDCD0/SI2045.WAV,_much_,6809,11362
data/TRAIN/DR4/MDCD0/SI2045.WAV,_longer_,11362,16120
data/TRAIN/DR4/MDCD0/SI2045.WAV,_the_,16120,17320
data/TRAIN/DR4/MDCD0/SI2045.WAV,_marine_,17320,24396
data/TRAIN/DR4/MDCD0/SI2045.WAV,_quieted_,24396,31540
data/TRAIN/DR4/MDCD0/SI2045.WAV,_down_,31540,35358
data/TRAIN/DR4/FKLC0/SI1615.WAV,_pa_,2380,6613
data/TRAIN/DR4/FKLC0/SI1615.WAV,_dont_,6613,10700
data/TRAIN/DR4/FKLC0/SI1615.WAV,_care_,10700,14371
data/TRAIN/DR4/FKLC0/SI1615.WAV,_about_,14371,19770
data/TRAIN/DR4/FKLC0/SI1615.WAV,_the_,19770,20520
data/TRAIN/DR4/FKLC0/SI1615.WAV,_kid_,20520,27916
data/TRAIN/DR4/FKLC0/SI985.WAV,_bathing_,2090,8529
data/TRAIN/DR4/FKLC0/SI985.WAV,_the_,8529,9442
data/TRAIN/DR4/FKLC0/SI985.WAV,_itching_,10541,17075
data/TRAIN/DR4/FKLC0/SI985.WAV,_parts_,17075,26361
data/TRAIN/DR4/FKLC0/SI985.WAV,_with_,26361,28200
data/TRAIN/DR4/FKLC0/SI985.WAV,_kerosene_,28200,40001
data/TRAIN/DR4/FKLC0/SI985.WAV,_gave_,40001,44684
data/TRAIN/DR4/FKLC0/SI985.WAV,_relief_,44684,53095
data/TRAIN/DR4/FKLC0/SI985.WAV,_and_,53095,55599
data/TRAIN/DR4/FKLC0/SI985.WAV,_also_,55599,62200
data/TRAIN/DR4/FKLC0/SI985.WAV,_killed_,62200,68390
data/TRAIN/DR4/FKLC0/SI985.WAV,_the_,68390,69498
data/TRAIN/DR4/FKLC0/SI985.WAV,_pests_,69498,79480
data/TRAIN/DR4/FKLC0/SI2245.WAV,_he_,1923,3720
data/TRAIN/DR4/FKLC0/SI2245.WAV,_could_,3720,7560
