audio_path,text,start,end
data/TRAIN/DR4/MPEB0/SX330.WAV,of,21560,22642
data/TRAIN/DR4/MPEB0/SX330.WAV,soysauce,22642,34720
data/TRAIN/DR4/MPEB0/SX330.WAV,that,34720,38200
data/TRAIN/DR4/MPEB0/SX330.WAV,you,38200,40480
data/TRAIN/DR4/MPEB0/SX330.WAV,add,40480,44920
data/TRAIN/DR4/MPEB0/SX240.WAV,its,2120,4480
data/TRAIN/DR4/MPEB0/SX240.WAV,not,5189,7720
data/TRAIN/DR4/MPEB0/SX240.WAV,easy,7720,11640
data/TRAIN/DR4/MPEB0/SX240.WAV,to,11640,13528
data/TRAIN/DR4/MPEB0/SX240.WAV,create,13528,20595
data/TRAIN/DR4/MPEB0/SX240.WAV,illuminating,20595,29201
data/TRAIN/DR4/MPEB0/SX240.WAV,examples,29201,39770
data/TRAIN/DR4/MARW0/SI646.WAV,nice,2200,9640
data/TRAIN/DR4/MARW0/SI646.WAV,even,9640,14680
data/TRAIN/DR4/MARW0/SI646.WAV,if,14680,17880
data/TRAIN/DR4/MARW0/SI646.WAV,a,17880,19080
data/TRAIN/DR4/MARW0/SI646.WAV,trifle,19080,27240
data/TRAIN/DR4/MARW0/SI646.WAV,gaudy,27240,33640
data/TRAIN/DR4/MARW0/SX106.WAV,a,2040,3129
data/TRAIN/DR4/MARW0/SX106.WAV,huge,3129,10569
data/TRAIN/DR4/MARW0/SX106.WAV,tapestry,10569,21848
data/TRAIN/DR4/MARW0/SX106.WAV,hung,28760,32668
data/TRAIN/DR4/MARW0/SX106.WAV,in,32668,34088
data/TRAIN/DR4/MARW0/SX106.WAV,her,34088,35926
data/TRAIN/DR4/MARW0/SX106.WAV,hallway,35926,43720
data/TRAIN/DR4/MARW0/SI1906.WAV,they,2120,4000
data/TRAIN/DR4/MARW0/SI1906.WAV,had,4000,7320
data/TRAIN/DR4/MARW0/SI1906.WAV,chosen,7320,14496
data/TRAIN/DR4/MARW0/SI1906.WAV,this,14496,17884
data/TRAIN/DR4/MARW0/SI1906.WAV,night,18280,23640
data/TRAIN/DR4/MARW0/SI1906.WAV,purposely,23640,31560
data/TRAIN/DR4/MARW0/SX16.WAV,a,2520,3342
data/TRAIN/DR4/MARW0/SX16.WAV,roll,3342,7268
data/TRAIN/DR4/MARW0/SX16.WAV,of,7268,9880
data/TRAIN/DR4/MARW0/SX16.WAV,wire,9880,15800
data/TRAIN/DR4/MARW0/SX16.WAV,lay,15800,19640
data/TRAIN/DR4/MARW0/SX16.WAV,near,19640,23853
data/TRAIN/DR4/MARW0/SX16.WAV,the,23853,25560
data/TRAIN/DR4/MARW0/SX16.WAV,wall,25560,31000
data/TRAIN/DR4/MARW0/SX376.WAV,women,2200,7895
data/TRAIN/DR4/MARW0/SX376.WAV,may,7895,10120
data/TRAIN/DR4/MARW0/SX376.WAV,never,10120,15331
data/TRAIN/DR4/MARW0/SX376.WAV,become,15331,22120
data/TRAIN/DR4/MARW0/SX376.WAV,completely,22120,33720
data/TRAIN/DR4/MARW0/SX376.WAV,equal,33720,37848
data/TRAIN/DR4/MARW0/SX376.WAV,to,37848,39400
data/TRAIN/DR4/MARW0/SX376.WAV,men,39400,44920
data/TRAIN/DR4/MARW0/SX286.WAV,in,2920,4840
data/TRAIN/DR4/MARW0/SX286.WAV,every,4840,9400
data/TRAIN/DR4/MARW0/SX286.WAV,major,9400,16208
data/TRAIN/DR4/MARW0/SX286.WAV,cloverleaf,16208,29400
data/TRAIN/DR4/MARW0/SX286.WAV,traffic,31874,38976
data/TRAIN/DR4/MARW0/SX286.WAV,sometimes,38976,48280
data/TRAIN/DR4/MARW0/SX286.WAV,gets,48280,53023
data/TRAIN/DR4/MARW0/SX286.WAV,backed,53023,59560
data/TRAIN/DR4/MARW0/SX286.WAV,up,59560,62920
data/TRAIN/DR4/MARW0/SI1276.WAV,land,2966,8772
data/TRAIN/DR4/MARW0/SI1276.WAV,based,8772,14454
data/TRAIN/DR4/MARW0/SI1276.WAV,radar,14454,21806
data/TRAIN/DR4/MARW0/SI1276.WAV,would,21806,24467
data/TRAIN/DR4/MARW0/SI1276.WAV,help,24467,29618
data/TRAIN/DR4/MARW0/SI1276.WAV,with,29618,32439
data/TRAIN/DR4/MARW0/SI1276.WAV,this,30760,35425
data/TRAIN/DR4/MARW0/SI1276.WAV,task,35425,44050
data/TRAIN/DR4/FLHD0/SX264.WAV,we,2320,4030
data/TRAIN/DR4/FLHD0/SX264.WAV,saw,4030,8376
data/TRAIN/DR4/FLHD0/SX264.WAV,eight,9788,13610
data/TRAIN/DR4/FLHD0/SX264.WAV,tiny,13610,17796
data/TRAIN/DR4/FLHD0/SX264.WAV,icicles,17796,27610
data/TRAIN/DR4/FLHD0/SX264.WAV,below,27610,33420
data/TRAIN/DR4/FLHD0/SX264.WAV,our,33420,37681
data/TRAIN/DR4/FLHD0/SX264.WAV,roof,35383,41613
data/TRAIN/DR4/FLHD0/SI1344.WAV,experiment,2160,12711
data/TRAIN/DR4/FLHD0/SI1344.WAV,without,12711,17720
data/TRAIN/DR4/FLHD0/SI1344.WAV,a,17720,18673
data/TRAIN/DR4/FLHD0/SI1344.WAV,fixed,18673,23895
data/TRAIN/DR4/FLHD0/SI1344.WAV,number,23895,28783
data/TRAIN/DR4/FLHD0/SI1344.WAV,of,28783,30460
data/TRAIN/DR4/FLHD0/SI1344.WAV,trials,30460,39700
data/TRAIN/DR4/FLHD0/SX174.WAV,the,2190,3091
data/TRAIN/DR4/FLHD0/SX174.WAV,haunted,3091,8355
data/TRAIN/DR4/FLHD0/SX174.WAV,house,8355,13480
data/TRAIN/DR4/FLHD0/SX174.WAV,was,14306,16550
data/TRAIN/DR4/FLHD0/SX174.WAV,a,16550,17712
data/TRAIN/DR4/FLHD0/SX174.WAV,hit,17712,23240
data/TRAIN/DR4/FLHD0/SX174.WAV,due,25330,27321
data/TRAIN/DR4/FLHD0/SX174.WAV,to,27321,29033
data/TRAIN/DR4/FLHD0/SX174.WAV,outstanding,29033,37890
data/TRAIN/DR4/FLHD0/SX174.WAV,audio,37890,43365
data/TRAIN/DR4/FLHD0/SX174.WAV,visual,43365,49987
data/TRAIN/DR4/FLHD0/SX174.WAV,effects,49987,58860
data/TRAIN/DR4/FLHD0/SI1974.WAV,as,2240,4050
data/TRAIN/DR4/FLHD0/SI1974.WAV,if,4050,5800
data/TRAIN/DR4/FLHD0/SI1974.WAV,drawn,5800,11847
data/TRAIN/DR4/FLHD0/SI1974.WAV,by,11847,14704
data/TRAIN/DR4/FLHD0/SI1974.WAV,a,14704,15289
data/TRAIN/DR4/FLHD0/SI1974.WAV,wire,15289,21973
data/TRAIN/DR4/FLHD0/SI1974.WAV,the,21973,24480
data/TRAIN/DR4/FLHD0/SI1974.WAV,enemy,24480,29259
data/TRAIN/DR4/FLHD0/SI1974.WAV,flew,29259,33879
data/TRAIN/DR4/FLHD0/SI1974.WAV,into,33879,37157
data/TRAIN/DR4/FLHD0/SI1974.WAV,them,37157,41325
data/TRAIN/DR4/FLHD0/SI1827.WAV,maybe,2160,7561
data/TRAIN/DR4/FLHD0/SI1827.WAV,it,7561,9364
data/TRAIN/DR4/FLHD0/SI1827.WAV,would,9364,12240
data/TRAIN/DR4/FLHD0/SI1827.WAV,work,12240,16520
data/TRAIN/DR4/FLHD0/SI1827.WAV,the,16520,18339
data/TRAIN/DR4/FLHD0/SI1827.WAV,other,18339,21441
data/TRAIN/DR4/FLHD0/SI1827.WAV,way,21441,26680
data/TRAIN/DR4/FLHD0/SX84.WAV,cooperation,2170,13748
data/TRAIN/DR4/FLHD0/SX84.WAV,along,13748,19000
data/TRAIN/DR4/FLHD0/SX84.WAV,with,19000,21013
data/TRAIN/DR4/FLHD0/SX84.WAV,understanding,21013,31400
data/TRAIN/DR4/FLHD0/SX84.WAV,alleviate,31400,41320
data/TRAIN/DR4/FLHD0/SX84.WAV,dispute,41320,51053
data/TRAIN/DR4/FLHD0/SX354.WAV,a,2455,3110
data/TRAIN/DR4/FLHD0/SX354.WAV,lawyer,3110,9443
data/TRAIN/DR4/FLHD0/SX354.WAV,was,9443,12570
data/TRAIN/DR4/FLHD0/SX354.WAV,appointed,12570,19700
data/TRAIN/DR4/FLHD0/SX354.WAV,to,19700,20466
data/TRAIN/DR4/FLHD0/SX354.WAV,execute,21407,28718
data/TRAIN/DR4/FLHD0/SX354.WAV,her,28718,30485
data/TRAIN/DR4/FLHD0/SX354.WAV,will,30485,35960
data/TRAIN/DR4/FLHD0/SX444.WAV,the,2440,3240
data/TRAIN/DR4/FLHD0/SX444.WAV,toddler,3240,9580
data/TRAIN/DR4/FLHD0/SX444.WAV,found,9580,14394
data/TRAIN/DR4/FLHD0/SX444.WAV,a,14394,15035
data/TRAIN/DR4/FLHD0/SX444.WAV,clamshell,15035,25357
data/TRAIN/DR4/FLHD0/SX444.WAV,near,25357,28368
data/TRAIN/DR4/FLHD0/SX444.WAV,the,28368,29880
data/TRAIN/DR4/FLHD0/SX444.WAV,camp,29880,35376
data/TRAIN/DR4/FLHD0/SX444.WAV,site,35376,42861
data/TRAIN/DR4/MESG0/SI1332.WAV,thyroid,3000,11309
data/TRAIN/DR4/MESG0/SI1332.WAV,function,11309,18331
data/TRAIN/DR4/MESG0/SI1332.WAV,tests,18331,25065
data/TRAIN/DR4/MESG0/SI1332.WAV,yielded,25065,31150
data/TRAIN/DR4/MESG0/SI1332.WAV,normal,31150,36370
data/TRAIN/DR4/MESG0/SI1332.WAV,results,36370,45730
data/TRAIN/DR4/MESG0/SX72.WAV,spring,2180,8290
data/TRAIN/DR4/MESG0/SX72.WAV,street,8290,13451
data/TRAIN/DR4/MESG0/SX72.WAV,is,13451,15960
data/TRAIN/DR4/MESG0/SX72.WAV,straight,15960,19520
data/TRAIN/DR4/MESG0/SX72.WAV,ahead,19520,25140
data/TRAIN/DR4/MESG0/SI1962.WAV,another,2298,6726
data/TRAIN/DR4/MESG0/SI1962.WAV,snarled,6726,16794
data/TRAIN/DR4/MESG0/SI1962.WAV,close,16794,20800
data/TRAIN/DR4/MESG0/SI1962.WAV,overhead,20800,28825
data/TRAIN/DR4/MESG0/SX162.WAV,her,1960,4760
data/TRAIN/DR4/MESG0/SX162.WAV,auburn,5874,11476
data/TRAIN/DR4/MESG0/SX162.WAV,hair,11476,18323
data/TRAIN/DR4/MESG0/SX162.WAV,reminded,18323,27488
data/TRAIN/DR4/MESG0/SX162.WAV,him,27488,33000
data/TRAIN/DR4/MESG0/SX162.WAV,of,33000,36397
data/TRAIN/DR4/MESG0/SX162.WAV,autumn,36397,41160
data/TRAIN/DR4/MESG0/SX162.WAV,leaves,41160,49410
data/TRAIN/DR4/MESG0/SX342.WAV,take,2230,5880
data/TRAIN/DR4/MESG0/SX342.WAV,charge,5880,12700
data/TRAIN/DR4/MESG0/SX342.WAV,of,12700,14012
data/TRAIN/DR4/MESG0/SX342.WAV,choosing,14012,22870
data/TRAIN/DR4/MESG0/SX342.WAV,her,22870,26040
data/TRAIN/DR4/MESG0/SX342.WAV,brides,26040,35258
data/TRAIN/DR4/MESG0/SX342.WAV,maids,35898,41182
data/TRAIN/DR4/MESG0/SX342.WAV,gowns,41182,49060
data/TRAIN/DR4/MESG0/SX432.WAV,coffee,2260,7975
data/TRAIN/DR4/MESG0/SX432.WAV,is,7975,10360
data/TRAIN/DR4/MESG0/SX432.WAV,grown,10360,15415
data/TRAIN/DR4/MESG0/SX432.WAV,on,15415,18310
data/TRAIN/DR4/MESG0/SX432.WAV,steep,18310,25533
data/TRAIN/DR4/MESG0/SX432.WAV,jungle,27170,31847
data/TRAIN/DR4/MESG0/SX432.WAV,like,31847,35760
data/TRAIN/DR4/MESG0/SX432.WAV,slopes,35760,45240
data/TRAIN/DR4/MESG0/SX432.WAV,in,45920,47484
data/TRAIN/DR4/MESG0/SX432.WAV,temperate,47484,54430
data/TRAIN/DR4/MESG0/SX432.WAV,zones,54430,61604
data/TRAIN/DR4/MESG0/SX252.WAV,the,1400,2760
data/TRAIN/DR4/MESG0/SX252.WAV,gorgeous,2760,9700
data/TRAIN/DR4/MESG0/SX252.WAV,butterfly,9700,21160
data/TRAIN/DR4/MESG0/SX252.WAV,ate,23157,25905
data/TRAIN/DR4/MESG0/SX252.WAV,a,25905,26986
data/TRAIN/DR4/MESG0/SX252.WAV,lot,26986,30600
data/TRAIN/DR4/MESG0/SX252.WAV,of,30600,32710
data/TRAIN/DR4/MESG0/SX252.WAV,nectar,32710,38200
data/TRAIN/DR4/MESG0/SI702.WAV,we,3440,4927
data/TRAIN/DR4/MESG0/SI702.WAV,have,4927,8235
data/TRAIN/DR4/MESG0/SI702.WAV,also,8235,14204
data/TRAIN/DR4/MESG0/SI702.WAV,seen,14204,18304
data/TRAIN/DR4/MESG0/SI702.WAV,the,18304,18920
data/TRAIN/DR4/MESG0/SI702.WAV,power,18920,25525
data/TRAIN/DR4/MESG0/SI702.WAV,of,25525,29713
data/TRAIN/DR4/MESG0/SI702.WAV,faith,29713,34840
data/TRAIN/DR4/MESG0/SI702.WAV,at,34840,38642
data/TRAIN/DR4/MESG0/SI702.WAV,work,38642,42410
data/TRAIN/DR4/MESG0/SI702.WAV,among,42410,47126
data/TRAIN/DR4/MESG0/SI702.WAV,us,47126,51210
data/TRAIN/DR4/FSSB0/SI1082.WAV,a,2040,4136
data/TRAIN/DR4/FSSB0/SI1082.WAV,new,4136,8492
data/TRAIN/DR4/FSSB0/SI1082.WAV,order,9948,16501
data/TRAIN/DR4/FSSB0/SI1082.WAV,is,18001,21570
data/TRAIN/DR4/FSSB0/SI1082.WAV,thrusting,22308,30309
data/TRAIN/DR4/FSSB0/SI1082.WAV,itself,30309,40220
data/TRAIN/DR4/FSSB0/SI1082.WAV,into,40220,47187
data/TRAIN/DR4/FSSB0/SI1082.WAV,being,47187,55458
data/TRAIN/DR4/FSSB0/SI2342.WAV,not,3559,7000
data/TRAIN/DR4/FSSB0/SI2342.WAV,when,7000,8920
data/TRAIN/DR4/FSSB0/SI2342.WAV,i,8920,11480
data/TRAIN/DR4/FSSB0/SI2342.WAV,was,11480,14830
data/TRAIN/DR4/FSSB0/SI2342.WAV,a,14830,15444
data/TRAIN/DR4/FSSB0/SI2342.WAV,kid,15444,22280
data/TRAIN/DR4/FSSB0/SI1712.WAV,you,2160,3160
data/TRAIN/DR4/FSSB0/SI1712.WAV,think,3160,7440
data/TRAIN/DR4/FSSB0/SI1712.WAV,somebody,7440,15958
data/TRAIN/DR4/FSSB0/SI1712.WAV,is,15958,18021
data/TRAIN/DR4/FSSB0/SI1712.WAV,going,18021,22070
data/TRAIN/DR4/FSSB0/SI1712.WAV,to,22070,23080
data/TRAIN/DR4/FSSB0/SI1712.WAV,stand,23080,30189
data/TRAIN/DR4/FSSB0/SI1712.WAV,up,30189,33670
data/TRAIN/DR4/FSSB0/SI1712.WAV,in,33670,35195
data/TRAIN/DR4/FSSB0/SI1712.WAV,the,35195,36465
data/TRAIN/DR4/FSSB0/SI1712.WAV,audience,37598,45423
data/TRAIN/DR4/FSSB0/SI1712.WAV,and,45423,46115
data/TRAIN/DR4/FSSB0/SI1712.WAV,make,46115,50830
data/TRAIN/DR4/FSSB0/SI1712.WAV,guilty,50830,55640
data/TRAIN/DR4/FSSB0/SI1712.WAV,faces,55640,66280
data/TRAIN/DR4/MTRC0/SX273.WAV,the,2190,3300
data/TRAIN/DR4/MTRC0/SX273.WAV,angry,3300,7268
data/TRAIN/DR4/MTRC0/SX273.WAV,boy,7268,11829
data/TRAIN/DR4/MTRC0/SX273.WAV,answered,11829,17137
data/TRAIN/DR4/MTRC0/SX273.WAV,but,17137,19280
data/TRAIN/DR4/MTRC0/SX273.WAV,didnt,19280,22391
data/TRAIN/DR4/MTRC0/SX273.WAV,look,22391,25136
data/TRAIN/DR4/MTRC0/SX273.WAV,up,25136,29060
data/TRAIN/DR4/MTRC0/SI1623.WAV,there,1814,3501
data/TRAIN/DR4/MTRC0/SI1623.WAV,was,3501,5566
data/TRAIN/DR4/MTRC0/SI1623.WAV,much,6000,9775
data/TRAIN/DR4/MTRC0/SI1623.WAV,embracing,9775,18054
data/TRAIN/DR4/MTRC0/SI1623.WAV,much,20189,24910
data/TRAIN/DR4/MTRC0/SI1623.WAV,exclaiming,24910,32554
data/TRAIN/DR4/MTRC0/SX170.WAV,the,2320,3507
data/TRAIN/DR4/MTRC0/SX170.WAV,mayan,3507,10139
data/TRAIN/DR4/MTRC0/SX170.WAV,neoclassic,11976,21933
data/TRAIN/DR4/MTRC0/SX170.WAV,scholar,21933,28570
data/TRAIN/DR4/MTRC0/SX170.WAV,disappeared,28570,38851
data/TRAIN/DR4/MTRC0/SX170.WAV,while,38851,40748
data/TRAIN/DR4/MTRC0/SX170.WAV,surveying,40748,48087
data/TRAIN/DR4/MTRC0/SX170.WAV,ancient,48087,53624
data/TRAIN/DR4/MTRC0/SX170.WAV,ruins,53624,60377
data/TRAIN/DR4/MTRC0/SX363.WAV,the,2190,2800
data/TRAIN/DR4/MTRC0/SX363.WAV,cow,2800,7227
data/TRAIN/DR4/MTRC0/SX363.WAV,wandered,7227,13172
data/TRAIN/DR4/MTRC0/SX363.WAV,from,13172,17375
data/TRAIN/DR4/MTRC0/SX363.WAV,the,17375,18208
data/TRAIN/DR4/MTRC0/SX363.WAV,farmland,18208,26234
data/TRAIN/DR4/MTRC0/SX363.WAV,and,26234,27025
data/TRAIN/DR4/MTRC0/SX363.WAV,became,27025,32342
data/TRAIN/DR4/MTRC0/SX363.WAV,lost,32342,39000
data/TRAIN/DR4/MTRC0/SX93.WAV,cut,2290,4117
data/TRAIN/DR4/MTRC0/SX93.WAV,a,4117,5034
data/TRAIN/DR4/MTRC0/SX93.WAV,small,5034,9520
data/TRAIN/DR4/MTRC0/SX93.WAV,corner,9520,15707
data/TRAIN/DR4/MTRC0/SX93.WAV,off,15707,18560
data/TRAIN/DR4/MTRC0/SX93.WAV,each,18560,21310
data/TRAIN/DR4/MTRC0/SX93.WAV,edge,21310,27090
data/TRAIN/DR4/MTRC0/SI993.WAV,he,2200,3822
data/TRAIN/DR4/MTRC0/SI993.WAV,met,3822,6861
data/TRAIN/DR4/MTRC0/SI993.WAV,nobody,6861,12992
data/TRAIN/DR4/MTRC0/SI993.WAV,he,12992,15240
data/TRAIN/DR4/MTRC0/SI993.WAV,knew,15240,19936
data/TRAIN/DR4/MTRC0/SI993.WAV,on,19936,22142
data/TRAIN/DR4/MTRC0/SI993.WAV,this,22142,24702
data/TRAIN/DR4/MTRC0/SI993.WAV,walk,25280,29880
data/TRAIN/DR4/MTRC0/SX183.WAV,why,4320,7491
data/TRAIN/DR4/MTRC0/SX183.WAV,else,7491,11050
data/TRAIN/DR4/MTRC0/SX183.WAV,would,11462,14454
data/TRAIN/DR4/MTRC0/SX183.WAV,danny,14454,19007
data/TRAIN/DR4/MTRC0/SX183.WAV,allow,19007,25720
data/TRAIN/DR4/MTRC0/SX183.WAV,others,25720,29356
data/TRAIN/DR4/MTRC0/SX183.WAV,to,29356,31000
data/TRAIN/DR4/MTRC0/SX183.WAV,go,31000,35320
data/TRAIN/DR4/MTRC0/SI589.WAV,one,4819,7082
data/TRAIN/DR4/MTRC0/SI589.WAV,of,7082,8360
data/TRAIN/DR4/MTRC0/SI589.WAV,the,8360,9148
data/TRAIN/DR4/MTRC0/SI589.WAV,problems,9148,16740
data/TRAIN/DR4/MTRC0/SI589.WAV,associated,16740,25780
data/TRAIN/DR4/MTRC0/SI589.WAV,with,25780,29606
data/TRAIN/DR4/MTRC0/SI589.WAV,the,29606,30754
data/TRAIN/DR4/MTRC0/SI589.WAV,expressway,29606,40106
data/TRAIN/DR4/MTRC0/SI589.WAV,stems,40106,48687
data/TRAIN/DR4/MTRC0/SI589.WAV,from,48687,51277
data/TRAIN/DR4/MTRC0/SI589.WAV,the,51277,51829
data/TRAIN/DR4/MTRC0/SI589.WAV,basic,51829,58010
data/TRAIN/DR4/MTRC0/SI589.WAV,idea,58010,63480
data/TRAIN/DR4/MDMA0/SI2060.WAV,thank,2600,8120
data/TRAIN/DR4/MDMA0/SI2060.WAV,you,8120,11560
data/TRAIN/DR4/MDMA0/SI2060.WAV,she,12908,16510
data/TRAIN/DR4/MDMA0/SI2060.WAV,said,16510,23812
data/TRAIN/DR4/MDMA0/SI2060.WAV,dusting,23812,33796
data/TRAIN/DR4/MDMA0/SI2060.WAV,herself,33796,41740
data/TRAIN/DR4/MDMA0/SI2060.WAV,off,41740,47720
data/TRAIN/DR4/MDMA0/SI1430.WAV,at,2280,4809
data/TRAIN/DR4/MDMA0/SI1430.WAV,no,4809,8440
data/TRAIN/DR4/MDMA0/SI1430.WAV,time,8440,15248
data/TRAIN/DR4/MDMA0/SI1430.WAV,were,15248,17796
data/TRAIN/DR4/MDMA0/SI1430.WAV,algae,18297,24840
data/TRAIN/DR4/MDMA0/SI1430.WAV,found,24840,32758
data/TRAIN/DR4/MDMA0/SI1430.WAV,in,32758,35383
data/TRAIN/DR4/MDMA0/SI1430.WAV,the,35383,36344
data/TRAIN/DR4/MDMA0/SI1430.WAV,mixed,36344,43279
data/TRAIN/DR4/MDMA0/SI1430.WAV,liquor,44870,49378
data/TRAIN/DR4/MDMA0/SI1238.WAV,how,2200,6433
data/TRAIN/DR4/MDMA0/SI1238.WAV,on,6433,9023
data/TRAIN/DR4/MDMA0/SI1238.WAV,earth,9023,14078
data/TRAIN/DR4/MDMA0/SI1238.WAV,do,14078,15958
data/TRAIN/DR4/MDMA0/SI1238.WAV,you,15958,17880
data/TRAIN/DR4/MDMA0/SI1238.WAV,manage,17880,24422
data/TRAIN/DR4/MDMA0/SI1238.WAV,it,24422,29700
data/TRAIN/DR4/MRFL0/SI526.WAV,we,2130,3133
data/TRAIN/DR4/MRFL0/SI526.WAV,congratulate,3133,16200
data/TRAIN/DR4/MRFL0/SI526.WAV,the,16200,17921
data/TRAIN/DR4/MRFL0/SI526.WAV,entire,17921,24563
data/TRAIN/DR4/MRFL0/SI526.WAV,membership,24563,34566
data/TRAIN/DR4/MRFL0/SI526.WAV,on,36172,38349
data/TRAIN/DR4/MRFL0/SI526.WAV,its,38349,41190
data/TRAIN/DR4/MRFL0/SI526.WAV,record,41880,46373
data/TRAIN/DR4/MRFL0/SI526.WAV,of,46373,47877
data/TRAIN/DR4/MRFL0/SI526.WAV,good,47877,51302
data/TRAIN/DR4/MRFL0/SI526.WAV,legislation,51302,64200
data/TRAIN/DR4/MRFL0/SI1156.WAV,this,2200,5096
data/TRAIN/DR4/MRFL0/SI1156.WAV,is,5096,6934
data/TRAIN/DR4/MRFL0/SI1156.WAV,what,6934,11195
data/TRAIN/DR4/MRFL0/SI1156.WAV,necessitates,11195,26000
data/TRAIN/DR4/MRFL0/SI1156.WAV,the,26000,27240
data/TRAIN/DR4/MRFL0/SI1156.WAV,nonsystematic,27240,46520
data/TRAIN/DR4/MRFL0/SI1156.WAV,character,46520,54130
data/TRAIN/DR4/MRFL0/SI1156.WAV,of,55551,57806
data/TRAIN/DR4/MRFL0/SI1156.WAV,his,57806,60229
data/TRAIN/DR4/MRFL0/SI1156.WAV,astronomy,60229,72840
data/TRAIN/DR4/MRFL0/SI1786.WAV,the,4680,5720
data/TRAIN/DR4/MRFL0/SI1786.WAV,mans,5720,12198
data/TRAIN/DR4/MRFL0/SI1786.WAV,eyelids,12198,22266
data/TRAIN/DR4/MRFL0/SI1786.WAV,fluttered,22266,30830
data/TRAIN/DR4/FALR0/SI1325.WAV,quite,2361,5662
data/TRAIN/DR4/FALR0/SI1325.WAV,often,5662,11279
data/TRAIN/DR4/FALR0/SI1325.WAV,honeybees,11279,20040
data/TRAIN/DR4/FALR0/SI1325.WAV,form,20040,22600
data/TRAIN/DR4/FALR0/SI1325.WAV,a,22600,23560
data/TRAIN/DR4/FALR0/SI1325.WAV,majority,23560,31749
data/TRAIN/DR4/FALR0/SI1325.WAV,on,31749,33739
data/TRAIN/DR4/FALR0/SI1325.WAV,the,33739,34464
data/TRAIN/DR4/FALR0/SI1325.WAV,willow,34464,39360
data/TRAIN/DR4/FALR0/SI1325.WAV,catkins,39360,48370
data/TRAIN/DR4/FALR0/SI695.WAV,the,2329,3800
data/TRAIN/DR4/FALR0/SI695.WAV,new,3800,6767
data/TRAIN/DR4/FALR0/SI695.WAV,birth,6767,13450
data/TRAIN/DR4/FALR0/SI695.WAV,is,13450,15989
data/TRAIN/DR4/FALR0/SI695.WAV,immediate,15989,25929
data/TRAIN/DR4/FALR0/SI695.WAV,and,25929,27280
data/TRAIN/DR4/FALR0/SI695.WAV,instantaneous,27280,43093
data/TRAIN/DR4/FALR0/SX65.WAV,challenge,2304,9674
data/TRAIN/DR4/FALR0/SX65.WAV,each,9674,14528
data/TRAIN/DR4/FALR0/SX65.WAV,generals,14528,22186
data/TRAIN/DR4/FALR0/SX65.WAV,intelligence,22186,33952
data/TRAIN/DR4/FALR0/SX155.WAV,the,2250,2924
data/TRAIN/DR4/FALR0/SX155.WAV,water,2924,7480
data/TRAIN/DR4/FALR0/SX155.WAV,contained,7480,16170
data/TRAIN/DR4/FALR0/SX155.WAV,too,16170,18506
data/TRAIN/DR4/FALR0/SX155.WAV,much,18506,22680
data/TRAIN/DR4/FALR0/SX155.WAV,chlorine,22680,30560
data/TRAIN/DR4/FALR0/SX155.WAV,and,30560,35616
data/TRAIN/DR4/FALR0/SX155.WAV,stung,35616,38236
data/TRAIN/DR4/FALR0/SX155.WAV,his,38236,40533
data/TRAIN/DR4/FALR0/SX155.WAV,eyes,40533,46197
data/TRAIN/DR4/FALR0/SX425.WAV,movies,2160,7360
data/TRAIN/DR4/FALR0/SX425.WAV,never,7360,11306
data/TRAIN/DR4/FALR0/SX425.WAV,have,11306,14520
data/TRAIN/DR4/FALR0/SX425.WAV,enough,14520,19472
data/TRAIN/DR4/FALR0/SX425.WAV,villains,19472,27571
data/TRAIN/DR4/FALR0/SI1955.WAV,like,2880,6104
data/TRAIN/DR4/FALR0/SI1955.WAV,enough,6104,11733
data/TRAIN/DR4/FALR0/SI1955.WAV,well,11733,13493
data/TRAIN/DR4/FALR0/SI1955.WAV,all,13493,16560
data/TRAIN/DR4/FALR0/SI1955.WAV,be,16560,19300
data/TRAIN/DR4/FALR0/SI1955.WAV,up,19300,22293
data/TRAIN/DR4/FALR0/SI1955.WAV,on,22293,23946
data/TRAIN/DR4/FALR0/SI1955.WAV,top,23946,29569
data/TRAIN/DR4/FALR0/SI1955.WAV,by,29569,30600
data/TRAIN/DR4/FALR0/SI1955.WAV,sundown,30600,38493
data/TRAIN/DR4/FALR0/SX245.WAV,does,4085,6873
data/TRAIN/DR4/FALR0/SX245.WAV,hindu,6873,13560
data/TRAIN/DR4/FALR0/SX245.WAV,ideology,14040,25274
data/TRAIN/DR4/FALR0/SX245.WAV,honor,26333,29480
data/TRAIN/DR4/FALR0/SX245.WAV,cows,29480,37717
data/TRAIN/DR4/FALR0/SX335.WAV,gus,2208,6570
data/TRAIN/DR4/FALR0/SX335.WAV,saw,4565,8920
data/TRAIN/DR4/FALR0/SX335.WAV,pine,8920,14365
data/TRAIN/DR4/FALR0/SX335.WAV,trees,14365,18784
data/TRAIN/DR4/FALR0/SX335.WAV,and,18784,20177
data/TRAIN/DR4/FALR0/SX335.WAV,redwoods,20177,28004
data/TRAIN/DR4/FALR0/SX335.WAV,on,28004,31372
data/TRAIN/DR4/FALR0/SX335.WAV,his,31372,34090
data/TRAIN/DR4/FALR0/SX335.WAV,walk,34442,38160
data/TRAIN/DR4/FALR0/SX335.WAV,through,38160,41024
data/TRAIN/DR4/FALR0/SX335.WAV,sequoia,41024,49000
data/TRAIN/DR4/FALR0/SX335.WAV,national,49000,55541
