index,test_or_train,dialect_region,speaker_id,filename,path_from_data_dir,path_from_data_dir_windows,is_converted_audio,is_audio,is_word_file,is_phonetic_file,is_sentence_file
7162.0,TRAIN,DR3,MKLS1,SX285.WAV.wav,TRAIN/DR3/MKLS1/SX285.WAV.wav,TRAIN\\DR3\\MKLS1\\SX285.WAV.wav,True,True,False,False,False
7163.0,TRAIN,DR3,MKLS1,SX15.WAV.wav,TRAIN/DR3/MKLS1/SX15.WAV.wav,TRAIN\\DR3\\MKLS1\\SX15.WAV.wav,True,True,False,False,False
7164.0,TRAIN,DR3,MKLS1,SX105.WAV.wav,TRAIN/DR3/MKLS1/SX105.WAV.wav,TRAIN\\DR3\\MKLS1\\SX105.WAV.wav,True,True,False,False,False
7165.0,TRAIN,DR3,MKLS1,SX375.TXT,TRAIN/DR3/MKLS1/SX375.TXT,TRAIN\\DR3\\MKLS1\\SX375.TXT,False,False,False,False,True
7166.0,TRAIN,DR3,MKLS1,SI1545.WAV,TRAIN/DR3/MKLS1/SI1545.WAV,TRAIN\\DR3\\MKLS1\\SI1545.WAV,False,True,False,False,False
7167.0,TRAIN,DR3,MKLS1,SA1.TXT,TRAIN/DR3/MKLS1/SA1.TXT,TRAIN\\DR3\\MKLS1\\SA1.TXT,False,False,False,False,True
7168.0,TRAIN,DR3,MKLS1,SA2.WAV,TRAIN/DR3/MKLS1/SA2.WAV,TRAIN\\DR3\\MKLS1\\SA2.WAV,False,True,False,False,False
7169.0,TRAIN,DR3,MKLS1,SX375.WAV,TRAIN/DR3/MKLS1/SX375.WAV,TRAIN\\DR3\\MKLS1\\SX375.WAV,False,True,False,False,False
7170.0,TRAIN,DR3,MKLS1,SX195.WRD,TRAIN/DR3/MKLS1/SX195.WRD,TRAIN\\DR3\\MKLS1\\SX195.WRD,False,False,True,False,False
7171.0,TRAIN,DR3,MKLS1,SI1545.TXT,TRAIN/DR3/MKLS1/SI1545.TXT,TRAIN\\DR3\\MKLS1\\SI1545.TXT,False,False,False,False,True
7172.0,TRAIN,DR3,MKLS1,SA2.TXT,TRAIN/DR3/MKLS1/SA2.TXT,TRAIN\\DR3\\MKLS1\\SA2.TXT,False,False,False,False,True
7173.0,TRAIN,DR3,MKLS1,SA1.WAV,TRAIN/DR3/MKLS1/SA1.WAV,TRAIN\\DR3\\MKLS1\\SA1.WAV,False,True,False,False,False
7174.0,TRAIN,DR3,MKLS1,SX195.PHN,TRAIN/DR3/MKLS1/SX195.PHN,TRAIN\\DR3\\MKLS1\\SX195.PHN,False,False,False,True,False
7175.0,TRAIN,DR3,MKLS1,SX195.TXT,TRAIN/DR3/MKLS1/SX195.TXT,TRAIN\\DR3\\MKLS1\\SX195.TXT,False,False,False,False,True
7176.0,TRAIN,DR3,MKLS1,SI1545.WRD,TRAIN/DR3/MKLS1/SI1545.WRD,TRAIN\\DR3\\MKLS1\\SI1545.WRD,False,False,True,False,False
7177.0,TRAIN,DR3,MKLS1,SA2.PHN,TRAIN/DR3/MKLS1/SA2.PHN,TRAIN\\DR3\\MKLS1\\SA2.PHN,False,False,False,True,False
7178.0,TRAIN,DR3,MKLS1,SI1545.PHN,TRAIN/DR3/MKLS1/SI1545.PHN,TRAIN\\DR3\\MKLS1\\SI1545.PHN,False,False,False,True,False
7179.0,TRAIN,DR3,MKLS1,SA2.WRD,TRAIN/DR3/MKLS1/SA2.WRD,TRAIN\\DR3\\MKLS1\\SA2.WRD,False,False,True,False,False
7180.0,TRAIN,DR3,MKLS1,SX195.WAV,TRAIN/DR3/MKLS1/SX195.WAV,TRAIN\\DR3\\MKLS1\\SX195.WAV,False,True,False,False,False
7181.0,TRAIN,DR3,MKLS1,SA1.WAV.wav,TRAIN/DR3/MKLS1/SA1.WAV.wav,TRAIN\\DR3\\MKLS1\\SA1.WAV.wav,True,True,False,False,False
7182.0,TRAIN,DR3,MKLS1,SA1.PHN,TRAIN/DR3/MKLS1/SA1.PHN,TRAIN\\DR3\\MKLS1\\SA1.PHN,False,False,False,True,False
7183.0,TRAIN,DR3,MKLS1,SX375.WRD,TRAIN/DR3/MKLS1/SX375.WRD,TRAIN\\DR3\\MKLS1\\SX375.WRD,False,False,True,False,False
7184.0,TRAIN,DR3,MKLS1,SX375.PHN,TRAIN/DR3/MKLS1/SX375.PHN,TRAIN\\DR3\\MKLS1\\SX375.PHN,False,False,False,True,False
7185.0,TRAIN,DR3,MKLS1,SA1.WRD,TRAIN/DR3/MKLS1/SA1.WRD,TRAIN\\DR3\\MKLS1\\SA1.WRD,False,False,True,False,False
7186.0,TRAIN,DR3,MKLS1,SX375.WAV.wav,TRAIN/DR3/MKLS1/SX375.WAV.wav,TRAIN\\DR3\\MKLS1\\SX375.WAV.wav,True,True,False,False,False
7187.0,TRAIN,DR3,MKLS1,SI915.WRD,TRAIN/DR3/MKLS1/SI915.WRD,TRAIN\\DR3\\MKLS1\\SI915.WRD,False,False,True,False,False
7188.0,TRAIN,DR3,MKLS1,SI2175.WRD,TRAIN/DR3/MKLS1/SI2175.WRD,TRAIN\\DR3\\MKLS1\\SI2175.WRD,False,False,True,False,False
7189.0,TRAIN,DR3,MKLS1,SX285.WAV,TRAIN/DR3/MKLS1/SX285.WAV,TRAIN\\DR3\\MKLS1\\SX285.WAV,False,True,False,False,False
7190.0,TRAIN,DR3,MKLS1,SX105.WRD,TRAIN/DR3/MKLS1/SX105.WRD,TRAIN\\DR3\\MKLS1\\SX105.WRD,False,False,True,False,False
7191.0,TRAIN,DR3,MKLS1,SI2175.PHN,TRAIN/DR3/MKLS1/SI2175.PHN,TRAIN\\DR3\\MKLS1\\SI2175.PHN,False,False,False,True,False
7192.0,TRAIN,DR3,MKLS1,SX105.PHN,TRAIN/DR3/MKLS1/SX105.PHN,TRAIN\\DR3\\MKLS1\\SX105.PHN,False,False,False,True,False
7193.0,TRAIN,DR3,MKLS1,SI915.PHN,TRAIN/DR3/MKLS1/SI915.PHN,TRAIN\\DR3\\MKLS1\\SI915.PHN,False,False,False,True,False
7194.0,TRAIN,DR3,MKLS1,SX285.TXT,TRAIN/DR3/MKLS1/SX285.TXT,TRAIN\\DR3\\MKLS1\\SX285.TXT,False,False,False,False,True
7195.0,TRAIN,DR3,MKLS1,SX15.PHN,TRAIN/DR3/MKLS1/SX15.PHN,TRAIN\\DR3\\MKLS1\\SX15.PHN,False,False,False,True,False
7196.0,TRAIN,DR3,MKLS1,SA2.WAV.wav,TRAIN/DR3/MKLS1/SA2.WAV.wav,TRAIN\\DR3\\MKLS1\\SA2.WAV.wav,True,True,False,False,False
7197.0,TRAIN,DR3,MKLS1,SX15.WRD,TRAIN/DR3/MKLS1/SX15.WRD,TRAIN\\DR3\\MKLS1\\SX15.WRD,False,False,True,False,False
7198.0,TRAIN,DR3,MKLS1,SX195.WAV.wav,TRAIN/DR3/MKLS1/SX195.WAV.wav,TRAIN\\DR3\\MKLS1\\SX195.WAV.wav,True,True,False,False,False
7199.0,TRAIN,DR3,MKLS1,SI915.WAV.wav,TRAIN/DR3/MKLS1/SI915.WAV.wav,TRAIN\\DR3\\MKLS1\\SI915.WAV.wav,True,True,False,False,False
7200.0,TRAIN,DR3,MKLS1,SI2175.WAV.wav,TRAIN/DR3/MKLS1/SI2175.WAV.wav,TRAIN\\DR3\\MKLS1\\SI2175.WAV.wav,True,True,False,False,False
7201.0,TRAIN,DR2,FJKL0,SX32.PHN,TRAIN/DR2/FJKL0/SX32.PHN,TRAIN\\DR2\\FJKL0\\SX32.PHN,False,False,False,True,False
7202.0,TRAIN,DR2,FJKL0,SX212.WAV.wav,TRAIN/DR2/FJKL0/SX212.WAV.wav,TRAIN\\DR2\\FJKL0\\SX212.WAV.wav,True,True,False,False,False
7203.0,TRAIN,DR2,FJKL0,SX32.WRD,TRAIN/DR2/FJKL0/SX32.WRD,TRAIN\\DR2\\FJKL0\\SX32.WRD,False,False,True,False,False
7204.0,TRAIN,DR2,FJKL0,SI932.WRD,TRAIN/DR2/FJKL0/SI932.WRD,TRAIN\\DR2\\FJKL0\\SI932.WRD,False,False,True,False,False
7205.0,TRAIN,DR2,FJKL0,SX302.TXT,TRAIN/DR2/FJKL0/SX302.TXT,TRAIN\\DR2\\FJKL0\\SX302.TXT,False,False,False,False,True
7206.0,TRAIN,DR2,FJKL0,SX122.WRD,TRAIN/DR2/FJKL0/SX122.WRD,TRAIN\\DR2\\FJKL0\\SX122.WRD,False,False,True,False,False
7207.0,TRAIN,DR2,FJKL0,SI1562.WAV.wav,TRAIN/DR2/FJKL0/SI1562.WAV.wav,TRAIN\\DR2\\FJKL0\\SI1562.WAV.wav,True,True,False,False,False
7208.0,TRAIN,DR2,FJKL0,SX122.PHN,TRAIN/DR2/FJKL0/SX122.PHN,TRAIN\\DR2\\FJKL0\\SX122.PHN,False,False,False,True,False
7209.0,TRAIN,DR2,FJKL0,SI932.PHN,TRAIN/DR2/FJKL0/SI932.PHN,TRAIN\\DR2\\FJKL0\\SI932.PHN,False,False,False,True,False
7210.0,TRAIN,DR2,FJKL0,SX302.WAV,TRAIN/DR2/FJKL0/SX302.WAV,TRAIN\\DR2\\FJKL0\\SX302.WAV,False,True,False,False,False
7211.0,TRAIN,DR2,FJKL0,SI2192.WRD,TRAIN/DR2/FJKL0/SI2192.WRD,TRAIN\\DR2\\FJKL0\\SI2192.WRD,False,False,True,False,False
7212.0,TRAIN,DR2,FJKL0,SI2192.PHN,TRAIN/DR2/FJKL0/SI2192.PHN,TRAIN\\DR2\\FJKL0\\SI2192.PHN,False,False,False,True,False
7213.0,TRAIN,DR2,FJKL0,SI1562.WRD,TRAIN/DR2/FJKL0/SI1562.WRD,TRAIN\\DR2\\FJKL0\\SI1562.WRD,False,False,True,False,False
7214.0,TRAIN,DR2,FJKL0,SX302.WAV.wav,TRAIN/DR2/FJKL0/SX302.WAV.wav,TRAIN\\DR2\\FJKL0\\SX302.WAV.wav,True,True,False,False,False
7215.0,TRAIN,DR2,FJKL0,SX392.WRD,TRAIN/DR2/FJKL0/SX392.WRD,TRAIN\\DR2\\FJKL0\\SX392.WRD,False,False,True,False,False
7216.0,TRAIN,DR2,FJKL0,SX392.PHN,TRAIN/DR2/FJKL0/SX392.PHN,TRAIN\\DR2\\FJKL0\\SX392.PHN,False,False,False,True,False
7217.0,TRAIN,DR2,FJKL0,SX212.TXT,TRAIN/DR2/FJKL0/SX212.TXT,TRAIN\\DR2\\FJKL0\\SX212.TXT,False,False,False,False,True
7218.0,TRAIN,DR2,FJKL0,SI1562.PHN,TRAIN/DR2/FJKL0/SI1562.PHN,TRAIN\\DR2\\FJKL0\\SI1562.PHN,False,False,False,True,False
7219.0,TRAIN,DR2,FJKL0,SX212.WAV,TRAIN/DR2/FJKL0/SX212.WAV,TRAIN\\DR2\\FJKL0\\SX212.WAV,False,True,False,False,False
7220.0,TRAIN,DR2,FJKL0,SX32.WAV.wav,TRAIN/DR2/FJKL0/SX32.WAV.wav,TRAIN\\DR2\\FJKL0\\SX32.WAV.wav,True,True,False,False,False
7221.0,TRAIN,DR2,FJKL0,SA1.TXT,TRAIN/DR2/FJKL0/SA1.TXT,TRAIN\\DR2\\FJKL0\\SA1.TXT,False,False,False,False,True
7222.0,TRAIN,DR2,FJKL0,SA2.WAV,TRAIN/DR2/FJKL0/SA2.WAV,TRAIN\\DR2\\FJKL0\\SA2.WAV,False,True,False,False,False
7223.0,TRAIN,DR2,FJKL0,SA2.TXT,TRAIN/DR2/FJKL0/SA2.TXT,TRAIN\\DR2\\FJKL0\\SA2.TXT,False,False,False,False,True
7224.0,TRAIN,DR2,FJKL0,SA1.WAV,TRAIN/DR2/FJKL0/SA1.WAV,TRAIN\\DR2\\FJKL0\\SA1.WAV,False,True,False,False,False
7225.0,TRAIN,DR2,FJKL0,SX122.WAV.wav,TRAIN/DR2/FJKL0/SX122.WAV.wav,TRAIN\\DR2\\FJKL0\\SX122.WAV.wav,True,True,False,False,False
7226.0,TRAIN,DR2,FJKL0,SX392.WAV,TRAIN/DR2/FJKL0/SX392.WAV,TRAIN\\DR2\\FJKL0\\SX392.WAV,False,True,False,False,False
7227.0,TRAIN,DR2,FJKL0,SI1562.WAV,TRAIN/DR2/FJKL0/SI1562.WAV,TRAIN\\DR2\\FJKL0\\SI1562.WAV,False,True,False,False,False
7228.0,TRAIN,DR2,FJKL0,SX212.PHN,TRAIN/DR2/FJKL0/SX212.PHN,TRAIN\\DR2\\FJKL0\\SX212.PHN,False,False,False,True,False
7229.0,TRAIN,DR2,FJKL0,SX392.TXT,TRAIN/DR2/FJKL0/SX392.TXT,TRAIN\\DR2\\FJKL0\\SX392.TXT,False,False,False,False,True
7230.0,TRAIN,DR2,FJKL0,SI1562.TXT,TRAIN/DR2/FJKL0/SI1562.TXT,TRAIN\\DR2\\FJKL0\\SI1562.TXT,False,False,False,False,True
7231.0,TRAIN,DR2,FJKL0,SX212.WRD,TRAIN/DR2/FJKL0/SX212.WRD,TRAIN\\DR2\\FJKL0\\SX212.WRD,False,False,True,False,False
7232.0,TRAIN,DR2,FJKL0,SI2192.WAV.wav,TRAIN/DR2/FJKL0/SI2192.WAV.wav,TRAIN\\DR2\\FJKL0\\SI2192.WAV.wav,True,True,False,False,False
7233.0,TRAIN,DR2,FJKL0,SA2.PHN,TRAIN/DR2/FJKL0/SA2.PHN,TRAIN\\DR2\\FJKL0\\SA2.PHN,False,False,False,True,False
7234.0,TRAIN,DR2,FJKL0,SA2.WRD,TRAIN/DR2/FJKL0/SA2.WRD,TRAIN\\DR2\\FJKL0\\SA2.WRD,False,False,True,False,False
7235.0,TRAIN,DR2,FJKL0,SA1.WAV.wav,TRAIN/DR2/FJKL0/SA1.WAV.wav,TRAIN\\DR2\\FJKL0\\SA1.WAV.wav,True,True,False,False,False
7236.0,TRAIN,DR2,FJKL0,SA1.PHN,TRAIN/DR2/FJKL0/SA1.PHN,TRAIN\\DR2\\FJKL0\\SA1.PHN,False,False,False,True,False
7237.0,TRAIN,DR2,FJKL0,SA1.WRD,TRAIN/DR2/FJKL0/SA1.WRD,TRAIN\\DR2\\FJKL0\\SA1.WRD,False,False,True,False,False
7238.0,TRAIN,DR2,FJKL0,SX32.WAV,TRAIN/DR2/FJKL0/SX32.WAV,TRAIN\\DR2\\FJKL0\\SX32.WAV,False,True,False,False,False
7239.0,TRAIN,DR2,FJKL0,SX32.TXT,TRAIN/DR2/FJKL0/SX32.TXT,TRAIN\\DR2\\FJKL0\\SX32.TXT,False,False,False,False,True
7240.0,TRAIN,DR2,FJKL0,SI932.WAV.wav,TRAIN/DR2/FJKL0/SI932.WAV.wav,TRAIN\\DR2\\FJKL0\\SI932.WAV.wav,True,True,False,False,False
7241.0,TRAIN,DR2,FJKL0,SI2192.TXT,TRAIN/DR2/FJKL0/SI2192.TXT,TRAIN\\DR2\\FJKL0\\SI2192.TXT,False,False,False,False,True
7242.0,TRAIN,DR2,FJKL0,SX122.WAV,TRAIN/DR2/FJKL0/SX122.WAV,TRAIN\\DR2\\FJKL0\\SX122.WAV,False,True,False,False,False
7243.0,TRAIN,DR2,FJKL0,SI932.WAV,TRAIN/DR2/FJKL0/SI932.WAV,TRAIN\\DR2\\FJKL0\\SI932.WAV,False,True,False,False,False
7244.0,TRAIN,DR2,FJKL0,SA2.WAV.wav,TRAIN/DR2/FJKL0/SA2.WAV.wav,TRAIN\\DR2\\FJKL0\\SA2.WAV.wav,True,True,False,False,False
7245.0,TRAIN,DR2,FJKL0,SX392.WAV.wav,TRAIN/DR2/FJKL0/SX392.WAV.wav,TRAIN\\DR2\\FJKL0\\SX392.WAV.wav,True,True,False,False,False
7246.0,TRAIN,DR2,FJKL0,SX122.TXT,TRAIN/DR2/FJKL0/SX122.TXT,TRAIN\\DR2\\FJKL0\\SX122.TXT,False,False,False,False,True
7247.0,TRAIN,DR2,FJKL0,SI2192.WAV,TRAIN/DR2/FJKL0/SI2192.WAV,TRAIN\\DR2\\FJKL0\\SI2192.WAV,False,True,False,False,False
7248.0,TRAIN,DR2,FJKL0,SI932.TXT,TRAIN/DR2/FJKL0/SI932.TXT,TRAIN\\DR2\\FJKL0\\SI932.TXT,False,False,False,False,True
7249.0,TRAIN,DR2,FJKL0,SX302.WRD,TRAIN/DR2/FJKL0/SX302.WRD,TRAIN\\DR2\\FJKL0\\SX302.WRD,False,False,True,False,False
7250.0,TRAIN,DR2,FJKL0,SX302.PHN,TRAIN/DR2/FJKL0/SX302.PHN,TRAIN\\DR2\\FJKL0\\SX302.PHN,False,False,False,True,False
7251.0,TRAIN,DR2,FDNC0,SI1278.WAV.wav,TRAIN/DR2/FDNC0/SI1278.WAV.wav,TRAIN\\DR2\\FDNC0\\SI1278.WAV.wav,True,True,False,False,False
7252.0,TRAIN,DR2,FDNC0,SI1278.TXT,TRAIN/DR2/FDNC0/SI1278.TXT,TRAIN\\DR2\\FDNC0\\SI1278.TXT,False,False,False,False,True
7253.0,TRAIN,DR2,FDNC0,SX18.WRD,TRAIN/DR2/FDNC0/SX18.WRD,TRAIN\\DR2\\FDNC0\\SX18.WRD,False,False,True,False,False
7254.0,TRAIN,DR2,FDNC0,SI1278.WAV,TRAIN/DR2/FDNC0/SI1278.WAV,TRAIN\\DR2\\FDNC0\\SI1278.WAV,False,True,False,False,False
7255.0,TRAIN,DR2,FDNC0,SX18.PHN,TRAIN/DR2/FDNC0/SX18.PHN,TRAIN\\DR2\\FDNC0\\SX18.PHN,False,False,False,True,False
7256.0,TRAIN,DR2,FDNC0,SX288.TXT,TRAIN/DR2/FDNC0/SX288.TXT,TRAIN\\DR2\\FDNC0\\SX288.TXT,False,False,False,False,True
7257.0,TRAIN,DR2,FDNC0,SX198.WAV.wav,TRAIN/DR2/FDNC0/SX198.WAV.wav,TRAIN\\DR2\\FDNC0\\SX198.WAV.wav,True,True,False,False,False
7258.0,TRAIN,DR2,FDNC0,SI1908.PHN,TRAIN/DR2/FDNC0/SI1908.PHN,TRAIN\\DR2\\FDNC0\\SI1908.PHN,False,False,False,True,False
7259.0,TRAIN,DR2,FDNC0,SX108.PHN,TRAIN/DR2/FDNC0/SX108.PHN,TRAIN\\DR2\\FDNC0\\SX108.PHN,False,False,False,True,False
7260.0,TRAIN,DR2,FDNC0,SX108.WRD,TRAIN/DR2/FDNC0/SX108.WRD,TRAIN\\DR2\\FDNC0\\SX108.WRD,False,False,True,False,False
7261.0,TRAIN,DR2,FDNC0,SX288.WAV,TRAIN/DR2/FDNC0/SX288.WAV,TRAIN\\DR2\\FDNC0\\SX288.WAV,False,True,False,False,False
7262.0,TRAIN,DR2,FDNC0,SI1908.WRD,TRAIN/DR2/FDNC0/SI1908.WRD,TRAIN\\DR2\\FDNC0\\SI1908.WRD,False,False,True,False,False
7263.0,TRAIN,DR2,FDNC0,SX378.PHN,TRAIN/DR2/FDNC0/SX378.PHN,TRAIN\\DR2\\FDNC0\\SX378.PHN,False,False,False,True,False
7264.0,TRAIN,DR2,FDNC0,SX378.WRD,TRAIN/DR2/FDNC0/SX378.WRD,TRAIN\\DR2\\FDNC0\\SX378.WRD,False,False,True,False,False
7265.0,TRAIN,DR2,FDNC0,SX198.WAV,TRAIN/DR2/FDNC0/SX198.WAV,TRAIN\\DR2\\FDNC0\\SX198.WAV,False,True,False,False,False
7266.0,TRAIN,DR2,FDNC0,SI1908.WAV.wav,TRAIN/DR2/FDNC0/SI1908.WAV.wav,TRAIN\\DR2\\FDNC0\\SI1908.WAV.wav,True,True,False,False,False
7267.0,TRAIN,DR2,FDNC0,SX198.TXT,TRAIN/DR2/FDNC0/SX198.TXT,TRAIN\\DR2\\FDNC0\\SX198.TXT,False,False,False,False,True
7268.0,TRAIN,DR2,FDNC0,SX378.WAV.wav,TRAIN/DR2/FDNC0/SX378.WAV.wav,TRAIN\\DR2\\FDNC0\\SX378.WAV.wav,True,True,False,False,False
7269.0,TRAIN,DR2,FDNC0,SA1.TXT,TRAIN/DR2/FDNC0/SA1.TXT,TRAIN\\DR2\\FDNC0\\SA1.TXT,False,False,False,False,True
7270.0,TRAIN,DR2,FDNC0,SA2.WAV,TRAIN/DR2/FDNC0/SA2.WAV,TRAIN\\DR2\\FDNC0\\SA2.WAV,False,True,False,False,False
7271.0,TRAIN,DR2,FDNC0,SI2287.WRD,TRAIN/DR2/FDNC0/SI2287.WRD,TRAIN\\DR2\\FDNC0\\SI2287.WRD,False,False,True,False,False
7272.0,TRAIN,DR2,FDNC0,SA2.TXT,TRAIN/DR2/FDNC0/SA2.TXT,TRAIN\\DR2\\FDNC0\\SA2.TXT,False,False,False,False,True
7273.0,TRAIN,DR2,FDNC0,SA1.WAV,TRAIN/DR2/FDNC0/SA1.WAV,TRAIN\\DR2\\FDNC0\\SA1.WAV,False,True,False,False,False
7274.0,TRAIN,DR2,FDNC0,SI2287.PHN,TRAIN/DR2/FDNC0/SI2287.PHN,TRAIN\\DR2\\FDNC0\\SI2287.PHN,False,False,False,True,False
7275.0,TRAIN,DR2,FDNC0,SX198.PHN,TRAIN/DR2/FDNC0/SX198.PHN,TRAIN\\DR2\\FDNC0\\SX198.PHN,False,False,False,True,False
7276.0,TRAIN,DR2,FDNC0,SX108.WAV.wav,TRAIN/DR2/FDNC0/SX108.WAV.wav,TRAIN\\DR2\\FDNC0\\SX108.WAV.wav,True,True,False,False,False
7277.0,TRAIN,DR2,FDNC0,SX198.WRD,TRAIN/DR2/FDNC0/SX198.WRD,TRAIN\\DR2\\FDNC0\\SX198.WRD,False,False,True,False,False
7278.0,TRAIN,DR2,FDNC0,SX378.WAV,TRAIN/DR2/FDNC0/SX378.WAV,TRAIN\\DR2\\FDNC0\\SX378.WAV,False,True,False,False,False
7279.0,TRAIN,DR2,FDNC0,SX18.WAV.wav,TRAIN/DR2/FDNC0/SX18.WAV.wav,TRAIN\\DR2\\FDNC0\\SX18.WAV.wav,True,True,False,False,False
7280.0,TRAIN,DR2,FDNC0,SI2287.WAV.wav,TRAIN/DR2/FDNC0/SI2287.WAV.wav,TRAIN\\DR2\\FDNC0\\SI2287.WAV.wav,True,True,False,False,False
7281.0,TRAIN,DR2,FDNC0,SX378.TXT,TRAIN/DR2/FDNC0/SX378.TXT,TRAIN\\DR2\\FDNC0\\SX378.TXT,False,False,False,False,True
7282.0,TRAIN,DR2,FDNC0,SA2.PHN,TRAIN/DR2/FDNC0/SA2.PHN,TRAIN\\DR2\\FDNC0\\SA2.PHN,False,False,False,True,False
7283.0,TRAIN,DR2,FDNC0,SI2287.TXT,TRAIN/DR2/FDNC0/SI2287.TXT,TRAIN\\DR2\\FDNC0\\SI2287.TXT,False,False,False,False,True
7284.0,TRAIN,DR2,FDNC0,SA2.WRD,TRAIN/DR2/FDNC0/SA2.WRD,TRAIN\\DR2\\FDNC0\\SA2.WRD,False,False,True,False,False
7285.0,TRAIN,DR2,FDNC0,SA1.WAV.wav,TRAIN/DR2/FDNC0/SA1.WAV.wav,TRAIN\\DR2\\FDNC0\\SA1.WAV.wav,True,True,False,False,False
7286.0,TRAIN,DR2,FDNC0,SA1.PHN,TRAIN/DR2/FDNC0/SA1.PHN,TRAIN\\DR2\\FDNC0\\SA1.PHN,False,False,False,True,False
7287.0,TRAIN,DR2,FDNC0,SI2287.WAV,TRAIN/DR2/FDNC0/SI2287.WAV,TRAIN\\DR2\\FDNC0\\SI2287.WAV,False,True,False,False,False
7288.0,TRAIN,DR2,FDNC0,SA1.WRD,TRAIN/DR2/FDNC0/SA1.WRD,TRAIN\\DR2\\FDNC0\\SA1.WRD,False,False,True,False,False
7289.0,TRAIN,DR2,FDNC0,SX18.TXT,TRAIN/DR2/FDNC0/SX18.TXT,TRAIN\\DR2\\FDNC0\\SX18.TXT,False,False,False,False,True
7290.0,TRAIN,DR2,FDNC0,SI1278.PHN,TRAIN/DR2/FDNC0/SI1278.PHN,TRAIN\\DR2\\FDNC0\\SI1278.PHN,False,False,False,True,False
7291.0,TRAIN,DR2,FDNC0,SX18.WAV,TRAIN/DR2/FDNC0/SX18.WAV,TRAIN\\DR2\\FDNC0\\SX18.WAV,False,True,False,False,False
7292.0,TRAIN,DR2,FDNC0,SI1278.WRD,TRAIN/DR2/FDNC0/SI1278.WRD,TRAIN\\DR2\\FDNC0\\SI1278.WRD,False,False,True,False,False
7293.0,TRAIN,DR2,FDNC0,SX288.WAV.wav,TRAIN/DR2/FDNC0/SX288.WAV.wav,TRAIN\\DR2\\FDNC0\\SX288.WAV.wav,True,True,False,False,False
7294.0,TRAIN,DR2,FDNC0,SA2.WAV.wav,TRAIN/DR2/FDNC0/SA2.WAV.wav,TRAIN\\DR2\\FDNC0\\SA2.WAV.wav,True,True,False,False,False
7295.0,TRAIN,DR2,FDNC0,SI1908.TXT,TRAIN/DR2/FDNC0/SI1908.TXT,TRAIN\\DR2\\FDNC0\\SI1908.TXT,False,False,False,False,True
7296.0,TRAIN,DR2,FDNC0,SX108.TXT,TRAIN/DR2/FDNC0/SX108.TXT,TRAIN\\DR2\\FDNC0\\SX108.TXT,False,False,False,False,True
7297.0,TRAIN,DR2,FDNC0,SX288.PHN,TRAIN/DR2/FDNC0/SX288.PHN,TRAIN\\DR2\\FDNC0\\SX288.PHN,False,False,False,True,False
7298.0,TRAIN,DR2,FDNC0,SI1908.WAV,TRAIN/DR2/FDNC0/SI1908.WAV,TRAIN\\DR2\\FDNC0\\SI1908.WAV,False,True,False,False,False
7299.0,TRAIN,DR2,FDNC0,SX108.WAV,TRAIN/DR2/FDNC0/SX108.WAV,TRAIN\\DR2\\FDNC0\\SX108.WAV,False,True,False,False,False
7300.0,TRAIN,DR2,FDNC0,SX288.WRD,TRAIN/DR2/FDNC0/SX288.WRD,TRAIN\\DR2\\FDNC0\\SX288.WRD,False,False,True,False,False
7301.0,TRAIN,DR2,MKDT0,SX443.WRD,TRAIN/DR2/MKDT0/SX443.WRD,TRAIN\\DR2\\MKDT0\\SX443.WRD,False,False,True,False,False
7302.0,TRAIN,DR2,MKDT0,SX443.PHN,TRAIN/DR2/MKDT0/SX443.PHN,TRAIN\\DR2\\MKDT0\\SX443.PHN,False,False,False,True,False
7303.0,TRAIN,DR2,MKDT0,SI2153.PHN,TRAIN/DR2/MKDT0/SI2153.PHN,TRAIN\\DR2\\MKDT0\\SI2153.PHN,False,False,False,True,False
7304.0,TRAIN,DR2,MKDT0,SX263.TXT,TRAIN/DR2/MKDT0/SX263.TXT,TRAIN\\DR2\\MKDT0\\SX263.TXT,False,False,False,False,True
7305.0,TRAIN,DR2,MKDT0,SI2153.WRD,TRAIN/DR2/MKDT0/SI2153.WRD,TRAIN\\DR2\\MKDT0\\SI2153.WRD,False,False,True,False,False
7306.0,TRAIN,DR2,MKDT0,SI893.PHN,TRAIN/DR2/MKDT0/SI893.PHN,TRAIN\\DR2\\MKDT0\\SI893.PHN,False,False,False,True,False
7307.0,TRAIN,DR2,MKDT0,SI893.WRD,TRAIN/DR2/MKDT0/SI893.WRD,TRAIN\\DR2\\MKDT0\\SI893.WRD,False,False,True,False,False
7308.0,TRAIN,DR2,MKDT0,SX263.WAV,TRAIN/DR2/MKDT0/SX263.WAV,TRAIN\\DR2\\MKDT0\\SX263.WAV,False,True,False,False,False
7309.0,TRAIN,DR2,MKDT0,SX83.WAV.wav,TRAIN/DR2/MKDT0/SX83.WAV.wav,TRAIN\\DR2\\MKDT0\\SX83.WAV.wav,True,True,False,False,False
7310.0,TRAIN,DR2,MKDT0,SI814.TXT,TRAIN/DR2/MKDT0/SI814.TXT,TRAIN\\DR2\\MKDT0\\SI814.TXT,False,False,False,False,True
7311.0,TRAIN,DR2,MKDT0,SX173.WAV,TRAIN/DR2/MKDT0/SX173.WAV,TRAIN\\DR2\\MKDT0\\SX173.WAV,False,True,False,False,False
